emailFileID, msgCode, msgUID, msgTimestamp, simuid, jobuid
1, '0000', 8855dc78-9c9c-4104-ab9a-d41ca7a6cf1c, 2014-11-03T18:17:02.007670112+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '3000', 97ab06bd-4324-48bc-a577-946d11cec122, 2014-11-03T18:17:02.058558827+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '2000', 18b57fa9-e95c-4096-98a0-d89527651ff4, 2014-11-03T18:17:02.077215142+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '2000', f40c7962-a976-4a7a-80b2-46576889aef9, 2014-11-03T18:17:02.098390838+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '3000', 3a53f070-5d21-4753-a118-746a73922057, 2014-11-03T18:17:02.118450857+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '2000', 6ad54b29-1c25-4dcc-a303-f5f98f006128, 2014-11-03T18:17:02.138687376+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '3000', bdbc0f6f-c45e-41c2-90e7-d159fd475de2, 2014-11-03T18:17:02.157926037+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '2000', 9cf168fd-c0c3-4e94-a7a1-3056199c403b, 2014-11-03T18:17:02.179401835+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '3000', bae4012f-8e3e-40d7-8298-230acaf7fb0f, 2014-11-03T18:17:02.199671502+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '2000', 57ebf232-b94e-483f-8e91-b3cd6f2c7817, 2014-11-03T18:17:02.220533526+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '3000', fdcbe0af-5125-4249-8be2-28df5d762a50, 2014-11-03T18:17:02.240469338+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '2000', e062a052-1195-46a0-acc2-43de2ffbc990, 2014-11-03T18:17:02.326476989+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '3000', 0cf6b160-a023-4dc0-81ec-16dc81bc6ca6, 2014-11-03T18:17:02.347246362+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '2000', 314ce6fb-6a3f-433d-8fcf-3b8c767418eb, 2014-11-03T18:17:02.364339188+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '3000', a58ff428-ff6e-452a-9d2e-e74071250c15, 2014-11-03T18:17:02.385214847+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '2000', e2952562-26c9-456b-bcb1-75055cd60ee8, 2014-11-03T18:17:02.400949028+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '3000', feccbdf5-ca3a-4d99-8a9a-b82bbcec7886, 2014-11-03T18:17:02.422243141+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '2000', d6d1d522-ffb1-40a3-afe5-768504004ae6, 2014-11-03T18:17:02.438493535+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '3000', a0913af5-2456-4d73-ad3f-d508d45affb6, 2014-11-03T18:17:02.459110795+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '2000', e97f2dab-bc66-423c-8956-c3d564731e70, 2014-11-03T18:17:02.474946207+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '3000', d7245c40-e9a5-4024-a06c-013027a45c50, 2014-11-03T18:17:02.495877193+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '2000', d0b346f5-45a3-4a5c-b530-ef90eb033492, 2014-11-03T18:17:02.511664306+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '3000', 31101080-48f2-4013-9beb-5ffeeceb186c, 2014-11-03T18:17:02.532978482+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '2000', cce72684-4f1c-44ac-a4b8-c347d75d28ca, 2014-11-03T18:17:02.549166875+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '3000', 1b25c256-f0ce-46c1-88b7-37c42c07e925, 2014-11-03T18:17:02.569798786+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '2000', 46d56562-7a76-4d13-98ec-b36b6330c6ed, 2014-11-03T18:17:02.585489450+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '3000', 70340e05-e6b8-4cd8-bd70-0039b02fc133, 2014-11-03T18:17:02.607325658+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '2000', 8224b717-7297-49ce-a985-1ba20645e6fd, 2014-11-03T18:17:02.621420633+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '3000', 519075c0-0736-4e30-8359-0991bea269c9, 2014-11-03T18:17:02.640742050+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '2000', 88fe56e9-f78d-4f32-8964-13cdba7e4e75, 2014-11-03T18:17:02.664633236+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '3000', 32cfcf3c-8b68-433d-85b3-08e7098c7ebf, 2014-11-03T18:17:02.683741741+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '2000', f6c33476-c842-488c-8bc6-5e428abe338c, 2014-11-03T18:17:02.699552114+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '3000', b8123e31-44de-4e67-8c4c-964935811f0c, 2014-11-03T18:17:02.718251408+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '2000', 061bcc2a-cd79-4040-82a2-39cf81623dfb, 2014-11-03T18:17:02.732683848+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '3000', f7a89bd7-13ed-4fa4-8c0f-355a21e0cff1, 2014-11-03T18:17:02.751460697+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '2000', e13337fa-92b5-483b-94a2-28bec1f432fb, 2014-11-03T18:17:02.766941645+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '3000', d7c12b85-446c-4f1c-9fda-a204b91851e5, 2014-11-03T18:17:02.786399905+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '2000', 128d84dd-c386-4db5-bc73-e3734e40c955, 2014-11-03T18:17:02.810013681+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '3000', a433cad1-34ca-40f8-8aab-a91be712a8d0, 2014-11-03T18:17:02.832076877+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '2000', 7425cbef-e116-4aa1-9354-8c5e2eaf0f0a, 2014-11-03T18:17:02.848860054+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '3000', f48f9cf3-60a5-453b-9842-93efe4ae1e7e, 2014-11-03T18:17:02.868940796+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '2000', 1e959427-f31f-4996-aea2-6dcb1d1c5ef3, 2014-11-03T18:17:02.890354484+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '2000', 6d5b7741-df72-4ff5-81fd-9601cb670282, 2014-11-03T18:17:02.911047575+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '3000', efe5309e-6cd4-4e34-a50e-3dcdf015ba90, 2014-11-03T18:17:02.931111726+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '3000', 1dcb3eab-2d95-424e-9b61-77408a5f911e, 2014-11-03T18:17:02.948197658+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '2000', 19ee63c5-b0ac-46c5-baa3-b1e69b127fc1, 2014-11-03T18:17:02.967300378+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
2, '2000', f11e51c4-2f39-4ddc-809d-a6ac9d31c25c, 2014-11-03T18:17:02.987818171+0100, 529011e8-e494-4bf0-af80-aacefe229d04, bfbb90cd-1c17-4eb2-a796-de389c632aee
